WEATHER_TIME,CITY_ID,CITY_NAME,COUNTRY,CITY_LATITUDE,CITY_LONGITUDE,CLOUDS,HUMIDITY,MIN_TEMP,MAX_TEMP,WEATHER,WEATHER_DESC,WIND_DEG,WIND_SPEED
2017-03-24T23:06:05.000Z,5128581,New York,US,40.714272,40.714272,1,59,281.15,288.15,Clear,sky is clear,280,5.1
2018-12-18T07:08:36.000Z,5128581,New York,US,40.714272,40.714272,90,43,275.35,278.15,Clouds,overcast clouds,306.501,6.23
2018-12-21T14:04:45.000Z,5128581,New York,US,40.714272,40.714272,90,93,287.15,290.15,Rain,moderate rain,181,4.21
2018-12-21T15:15:34.000Z,5128581,New York,US,40.714272,40.714272,90,92,287.15,290.15,Rain,moderate rain,181,4.21
2018-12-22T03:09:16.000Z,5128581,New York,US,40.714272,40.714272,75,89,285.15,287.15,Mist,mist,181.001,5.07
2018-12-22T04:02:29.000Z,5128581,New York,US,40.714272,40.714272,90,89,284.15,286.15,Clouds,overcast clouds,170,7.2
2018-12-14T03:07:57.000Z,5128581,New York,US,40.714272,40.714272,90,89,274.85,279.25,Rain,light rain,65.5015,3.62
2018-12-18T01:04:59.000Z,5128581,New York,US,40.714272,40.714272,90,50,278.15,279.25,Clouds,overcast clouds,310,12.9
2018-12-18T01:04:59.000Z,5128581,New York,US,40.714272,40.714272,90,50,278.15,279.25,Clouds,overcast clouds,310,12.9
2018-12-19T02:02:46.000Z,5128581,New York,US,40.714272,40.714272,20,53,270.95,273.75,Clouds,few clouds,320,4.6
2018-12-19T02:02:46.000Z,5128581,New York,US,40.714272,40.714272,20,53,270.95,273.75,Clouds,few clouds,320,4.6
2017-03-25T00:02:45.000Z,5128581,New York,US,40.714272,40.714272,1,43,281.15,287.15,Clear,sky is clear,270,2.6
2017-03-27T14:02:26.000Z,5128581,New York,US,40.714272,40.714272,90,100,276.15,280.15,Rain,moderate rain,178.001,2.56
2017-03-27T16:02:50.000Z,5128581,New York,US,40.714272,40.714272,90,93,277.15,282.15,Drizzle,light intensity drizzle,178.001,2.56
2017-03-21T14:08:29.000Z,5128581,New York,US,40.714272,40.714272,90,48,277.15,281.15,Clouds,overcast clouds,261.502,1.32
2017-03-21T15:03:09.000Z,5128581,New York,US,40.714272,40.714272,75,42,279.15,282.15,Clouds,broken clouds,300,3.1
2018-12-21T10:09:32.000Z,5128581,New York,US,40.714272,40.714272,90,100,285.35,288.15,Rain,moderate rain,150,6.7
2018-12-21T11:12:42.000Z,5128581,New York,US,40.714272,40.714272,90,96,285.95,289.25,Rain,heavy intensity rain,166.003,7.31
2018-12-24T17:14:13.000Z,5128581,New York,US,40.714272,40.714272,75,73,277.15,279.85,Clouds,broken clouds,293.501,2.92
2018-12-24T18:03:06.000Z,5128581,New York,US,40.714272,40.714272,75,50,278.15,279.85,Clouds,broken clouds,293.501,2.92
2017-03-29T23:02:55.000Z,5128581,New York,US,40.714272,40.714272,1,30,284.15,287.15,Clear,sky is clear,330,6.2
2017-03-30T00:07:54.000Z,5128581,New York,US,40.714272,40.714272,1,34,282.15,286.15,Clear,sky is clear,340,5.7
2017-04-10T16:11:11.000Z,5128581,New York,US,40.714272,40.714272,75,32,291.15,294.15,Clouds,broken clouds,240,4.6
2017-04-10T17:09:22.000Z,5128581,New York,US,40.714272,40.714272,75,31,293.15,297.15,Clouds,broken clouds,180,6.2
2018-12-26T22:07:03.000Z,5128581,New York,US,40.714272,40.714272,1,48,277.05,279.25,Clear,sky is clear,266.501,3.02
2018-12-26T23:09:10.000Z,5128581,New York,US,40.714272,40.714272,1,50,276.15,279.25,Clear,sky is clear,270,3.07
2018-12-30T21:10:49.000Z,5128581,New York,US,40.714272,40.714272,90,67,275.95,277.15,Clouds,overcast clouds,192.501,1.03
2018-12-30T21:10:49.000Z,5128581,New York,US,40.714272,40.714272,90,67,275.95,277.15,Clouds,overcast clouds,192.501,1.03
2019-01-01T14:03:41.000Z,5128581,New York,US,40.714272,40.714272,90,77,285.95,288.15,Clouds,overcast clouds,274.501,7.01
2017-04-10T06:09:08.000Z,5128581,New York,US,40.714272,40.714272,1,43,280.15,287.15,Clear,sky is clear,210.001,3.09
2017-04-10T07:11:41.000Z,5128581,New York,US,40.714272,40.714272,1,63,279.15,286.15,Clear,sky is clear,210.001,3.09
2017-04-16T00:12:39.000Z,5128581,New York,US,40.714272,40.714272,90,67,285.15,291.15,Clouds,overcast clouds,170,5.7
2017-04-16T01:03:06.000Z,5128581,New York,US,40.714272,40.714272,90,72,285.15,290.15,Rain,light rain,180,3.6
2019-01-01T15:13:26.000Z,5128581,New York,US,40.714272,40.714272,75,66,287.05,287.65,Clouds,broken clouds,274.501,7.01
2019-01-01T13:15:39.000Z,5128581,New York,US,40.714272,40.714272,75,83,284.85,288.15,Clouds,broken clouds,248.505,7.31
2019-01-01T14:03:41.000Z,5128581,New York,US,40.714272,40.714272,90,77,285.95,288.15,Clouds,overcast clouds,274.501,7.01
2019-01-06T22:02:46.000Z,5128581,New York,US,40.714272,40.714272,75,42,278.15,281.45,Clouds,broken clouds,312.001,6.01
2017-04-24T22:06:31.000Z,5128581,New York,US,40.714272,40.714272,90,58,284.15,291.15,Rain,light rain,130,2.1
2017-04-24T23:10:45.000Z,5128581,New York,US,40.714272,40.714272,90,54,284.15,290.15,Rain,light rain,110,2.6
2017-04-24T08:08:31.000Z,5128581,New York,US,40.714272,40.714272,75,81,277.15,283.15,Mist,mist,197.001,2.03
2017-04-24T09:04:10.000Z,5128581,New York,US,40.714272,40.714272,75,81,276.15,283.15,Fog,fog,80,1.5
2017-05-07T00:10:46.000Z,5128581,New York,US,40.714272,40.714272,75,67,286.15,290.15,Thunderstorm,thunderstorm with heavy rain,280,4.6
2019-01-06T22:02:46.000Z,5128581,New York,US,40.714272,40.714272,75,42,278.15,281.45,Clouds,broken clouds,312.001,6.01
2018-12-30T23:09:11.000Z,5128581,New York,US,40.714272,40.714272,90,72,275.95,277.05,Clouds,overcast clouds,137.5,1.34
2018-12-30T23:09:11.000Z,5128581,New York,US,40.714272,40.714272,90,72,275.95,277.05,Clouds,overcast clouds,137.5,1.34
2019-01-12T14:02:57.000Z,5128581,New York,US,40.714272,40.714272,75,51,265.35,268.75,Clouds,broken clouds,320,3.1
2019-01-12T15:11:16.000Z,5128581,New York,US,40.714272,40.714272,90,47,267.15,270.35,Clouds,overcast clouds,325.501,1.86
2018-12-25T22:03:12.000Z,5128581,New York,US,40.714272,40.714272,75,47,275.15,278.15,Clouds,broken clouds,291.5,2.79
2018-12-25T23:08:45.000Z,5128581,New York,US,40.714272,40.714272,90,47,275.15,276.45,Clouds,overcast clouds,309.502,3.41
2019-01-01T03:09:14.000Z,5128581,New York,US,40.714272,40.714272,90,92,279.85,280.35,Rain,heavy intensity rain,145.501,5.81
2019-01-01T04:02:41.000Z,5128581,New York,US,40.714272,40.714272,90,92,279.85,280.95,Rain,heavy intensity rain,145.501,5.81
2019-01-15T12:02:59.000Z,5128581,New York,US,40.714272,40.714272,20,62,262.55,271.45,Clouds,few clouds,20,3.6
2019-01-15T13:15:32.000Z,5128581,New York,US,40.714272,40.714272,1,50,264.85,270.95,Clear,sky is clear,320.5,1.62
2019-01-22T03:02:35.000Z,5128581,New York,US,40.714272,40.714272,20,55,260.35,263.15,Clouds,few clouds,310,9.8
2019-01-22T04:05:14.000Z,5128581,New York,US,40.714272,40.714272,1,52,260.95,263.75,Clear,sky is clear,310,9.8
2019-01-01T06:03:32.000Z,5128581,New York,US,40.714272,40.714272,90,96,279.15,283.15,Rain,moderate rain,206.004,5.3
2019-01-01T06:03:32.000Z,5128581,New York,US,40.714272,40.714272,90,96,279.15,283.15,Rain,moderate rain,206.004,5.3
2019-01-06T15:12:21.000Z,5128581,New York,US,40.714272,40.714272,90,65,279.15,281.45,Clouds,overcast clouds,270.002,4.1
2019-01-06T15:12:21.000Z,5128581,New York,US,40.714272,40.714272,90,65,279.15,281.45,Clouds,overcast clouds,270.002,4.1
2019-01-20T20:08:26.000Z,5128581,New York,US,40.714272,40.714272,90,69,271.15,277.05,Clouds,overcast clouds,323.004,7.41
2019-01-20T21:08:54.000Z,5128581,New York,US,40.714272,40.714272,90,59,269.15,275.35,Rain,light rain,0,3.1
2019-01-25T05:05:02.000Z,5128581,New York,US,40.714272,40.714272,90,58,273.75,275.35,Clouds,overcast clouds,300,6.7
2019-01-25T05:05:02.000Z,5128581,New York,US,40.714272,40.714272,90,58,273.75,275.35,Clouds,overcast clouds,300,6.7
2019-01-29T01:02:37.000Z,5128581,New York,US,40.714272,40.714272,40,35,267.55,271.45,Clouds,scattered clouds,20,2.1
2019-01-10T02:02:39.000Z,5128581,New York,US,40.714272,40.714272,40,45,273.75,277.05,Clouds,scattered clouds,300,10.8
2019-01-10T02:02:39.000Z,5128581,New York,US,40.714272,40.714272,40,45,273.75,277.05,Clouds,scattered clouds,300,10.8
2019-01-11T23:08:00.000Z,5128581,New York,US,40.714272,40.714272,1,31,268.75,271.45,Clear,sky is clear,319.001,4.76
2019-01-12T00:09:15.000Z,5128581,New York,US,40.714272,40.714272,1,36,268.75,270.35,Clear,sky is clear,319.001,4.76
2019-01-09T18:09:57.000Z,5128581,New York,US,40.714272,40.714272,75,42,279.15,280.95,Clouds,broken clouds,289.502,6.11
2019-01-29T02:05:21.000Z,5128581,New York,US,40.714272,40.714272,1,38,266.15,271.45,Clear,sky is clear,57.0004,2.46
2019-02-02T01:04:59.000Z,5128581,New York,US,40.714272,40.714272,20,35,264.15,267.55,Clouds,few clouds,300,4.1
2019-02-02T02:05:11.000Z,5128581,New York,US,40.714272,40.714272,20,38,263.15,267.55,Clouds,few clouds,310,4.1
2019-02-02T10:05:24.000Z,5128581,New York,US,40.714272,40.714272,1,42,259.85,265.95,Clear,sky is clear,284.002,2.75
2019-01-09T18:09:57.000Z,5128581,New York,US,40.714272,40.714272,75,42,279.15,280.95,Clouds,broken clouds,289.502,6.11
2019-01-17T08:08:22.000Z,5128581,New York,US,40.714272,40.714272,1,34,269.25,273.15,Clear,sky is clear,332.506,3.64
2019-01-17T09:10:20.000Z,5128581,New York,US,40.714272,40.714272,1,38,268.75,272.05,Clear,sky is clear,332.506,3.64
2019-01-20T08:03:30.000Z,5128581,New York,US,40.714272,40.714272,90,92,273.75,276.45,Rain,heavy intensity rain,40,7.2
2017-09-06T15:02:59.000Z,5128581,New York,US,40.714272,40.714272,90,88,288.15,296.15,Rain,light rain,281.5,1.68
2017-09-10T17:03:47.000Z,5128581,New York,US,40.714272,40.714272,1,49,292.15,295.15,Clear,sky is clear,70,4.6
2017-09-10T18:05:56.000Z,5128581,New York,US,40.714272,40.714272,1,43,294.15,296.15,Clear,sky is clear,70,3.6
2017-09-24T05:02:41.000Z,5128581,New York,US,40.714272,40.714272,1,53,289.15,297.15,Clear,sky is clear,359.504,1.12
2019-02-02T11:02:30.000Z,5128581,New York,US,40.714272,40.714272,75,38,259.85,265.95,Clouds,broken clouds,320,2.1
2019-02-08T12:02:30.000Z,5128581,New York,US,40.714272,40.714272,90,92,277.05,279.25,Rain,light rain,190,2.1
2019-02-08T13:05:17.000Z,5128581,New York,US,40.714272,40.714272,90,95,277.05,279.25,Rain,moderate rain,160,2.6
2019-02-07T18:02:27.000Z,5128581,New York,US,40.714272,40.714272,90,85,278.15,279.85,Mist,mist,40.0006,1.96
2019-01-20T09:08:58.000Z,5128581,New York,US,40.714272,40.714272,90,92,273.75,277.05,Rain,moderate rain,135.003,4.06
2019-01-22T16:02:42.000Z,5128581,New York,US,40.714272,40.714272,40,38,264.85,268.15,Clouds,scattered clouds,300,4.1
2019-01-22T16:02:42.000Z,5128581,New York,US,40.714272,40.714272,40,38,264.85,268.15,Clouds,scattered clouds,300,4.1
2019-01-24T13:02:26.000Z,5128581,New York,US,40.714272,40.714272,90,92,282.05,287.05,Rain,heavy intensity rain,170,6.7
2019-01-24T13:02:26.000Z,5128581,New York,US,40.714272,40.714272,90,92,282.05,287.05,Rain,heavy intensity rain,170,6.7
2019-01-31T13:02:29.000Z,5128581,New York,US,40.714272,40.714272,20,44,255.15,257.55,Smoke,smoke,270,5.7
2019-01-31T13:02:29.000Z,5128581,New York,US,40.714272,40.714272,20,44,255.15,257.55,Smoke,smoke,270,5.7
2019-02-01T07:05:14.000Z,5128581,New York,US,40.714272,40.714272,1,35,257.55,263.75,Clear,sky is clear,278.009,4.37
2019-02-01T08:02:19.000Z,5128581,New York,US,40.714272,40.714272,20,34,257.05,263.75,Clouds,few clouds,300,7.7
2019-02-08T17:03:18.000Z,5128581,New York,US,40.714272,40.714272,75,92,279.25,281.45,Rain,light rain,230,4.6
2019-02-08T18:03:57.000Z,5128581,New York,US,40.714272,40.714272,75,68,279.25,285.15,Mist,mist,260,7.2
2019-02-12T18:04:34.000Z,5128581,New York,US,40.714272,40.714272,90,84,267.05,272.15,Snow,snow,78.0019,5.28
2019-02-12T19:05:19.000Z,5128581,New York,US,40.714272,40.714272,90,84,267.55,272.15,Snow,snow,78.0019,5.28
2019-02-12T22:05:17.000Z,5128581,New York,US,40.714272,40.714272,90,92,269.25,275.15,Rain,moderate rain,92.0045,6.51
2019-02-12T23:05:18.000Z,5128581,New York,US,40.714272,40.714272,90,88,269.85,275.95,Rain,freezing rain,89.5081,6.87
2019-02-28T11:05:26.000Z,5128581,New York,US,40.714272,40.714272,75,86,270.15,271.15,Clouds,broken clouds,360,3.1
2019-02-28T11:05:26.000Z,5128581,New York,US,40.714272,40.714272,75,86,270.15,271.15,Clouds,broken clouds,360,3.1
2019-03-05T00:02:30.000Z,5128581,New York,US,40.714272,40.714272,40,43,273.15,276.15,Clouds,scattered clouds,290.004,3.91
2019-03-05T01:05:21.000Z,5128581,New York,US,40.714272,40.714272,75,50,273.15,275.15,Snow,heavy snow,280,3.6
2019-03-09T08:05:45.000Z,5128581,New York,US,40.714272,40.714272,90,64,273.15,275.15,Clouds,overcast clouds,316.001,1.52
2019-03-09T09:05:50.000Z,5128581,New York,US,40.714272,40.714272,90,64,273.15,275.15,Clouds,overcast clouds,316.001,1.52
2019-03-17T21:05:31.000Z,5128581,New York,US,40.714272,40.714272,20,22,279.15,281.15,Clouds,few clouds,280,7.7
2019-03-17T22:02:22.000Z,5128581,New York,US,40.714272,40.714272,1,22,279.15,280.15,Clear,sky is clear,300,3.6
2019-03-24T04:05:22.000Z,5128581,New York,US,40.714272,40.714272,1,26,274.82,279.26,Clear,sky is clear,290,2.6
2019-03-24T05:02:15.000Z,5128581,New York,US,40.714272,40.714272,1,27,274.26,279.15,Clear,sky is clear,270,2.6
2019-03-29T20:05:25.000Z,5128581,New York,US,40.714272,40.714272,90,66,285.37,288.15,Rain,light rain,0,2.6
2019-03-29T21:05:35.000Z,5128581,New York,US,40.714272,40.714272,20,66,284.82,288.71,Rain,light rain,240,2.6
2019-04-16T03:02:09.000Z,5128581,New York,US,40.714272,40.714272,40,52,279.82,282.04,Clouds,scattered clouds,310,10.3
2019-04-16T03:02:09.000Z,5128581,New York,US,40.714272,40.714272,40,52,279.82,282.04,Clouds,scattered clouds,310,10.3
2019-04-16T04:02:01.000Z,5128581,New York,US,40.714272,40.714272,20,52,279.26,281.48,Clouds,few clouds,301.502,7.61
2019-04-28T10:01:48.000Z,5128581,New York,US,40.714272,40.714272,75,57,278.71,283.15,Clouds,broken clouds,60,1.5
2019-04-28T10:01:48.000Z,5128581,New York,US,40.714272,40.714272,75,57,278.71,283.15,Clouds,broken clouds,60,1.5
2019-04-28T11:01:47.000Z,5128581,New York,US,40.714272,40.714272,75,57,278.71,283.71,Clouds,broken clouds,60,2.6
2019-06-17T22:02:11.000Z,5128581,New York,US,40.714272,40.714272,20,65,295.93,298.71,Clouds,few clouds,170,2.1
2019-06-17T22:02:11.000Z,5128581,New York,US,40.714272,40.714272,20,65,295.93,298.71,Clouds,few clouds,170,2.1
2019-06-17T23:02:07.000Z,5128581,New York,US,40.714272,40.714272,20,73,295.15,298.15,Clouds,few clouds,250,1.5
2019-01-15T14:03:50.000Z,5128581,New York,US,40.714272,40.714272,75,50,267.05,272.05,Clouds,broken clouds,330,4.1
2019-01-15T15:13:00.000Z,5128581,New York,US,40.714272,40.714272,1,50,268.15,272.55,Clear,sky is clear,319.503,1.66
2019-02-01T04:05:17.000Z,5128581,New York,US,40.714272,40.714272,1,37,259.15,263.75,Clear,sky is clear,271.502,4.86
2017-09-24T06:07:37.000Z,5128581,New York,US,40.714272,40.714272,1,60,288.15,296.15,Clear,sky is clear,359.504,1.12
2017-09-30T05:02:39.000Z,5128581,New York,US,40.714272,40.714272,90,52,284.15,291.15,Rain,light rain,0,1.5
2017-09-30T06:06:20.000Z,5128581,New York,US,40.714272,40.714272,90,59,283.15,291.15,Rain,light rain,220,2.92
2017-09-16T00:02:24.000Z,5128581,New York,US,40.714272,40.714272,90,69,295.15,299.15,Clouds,overcast clouds,181.003,1.52
2017-05-07T01:03:59.000Z,5128581,New York,US,40.714272,40.714272,90,67,285.15,289.15,Rain,light rain,270,4.1
2017-05-07T06:03:58.000Z,5128581,New York,US,40.714272,40.714272,90,71,280.15,286.15,Drizzle,light intensity drizzle,236.502,4.99
2017-05-07T07:08:39.000Z,5128581,New York,US,40.714272,40.714272,90,66,282.15,286.15,Clouds,overcast clouds,270,3.6
2017-05-12T17:04:44.000Z,5128581,New York,US,40.714272,40.714272,40,45,287.15,290.15,Clouds,scattered clouds,60,5.1
2019-02-01T05:02:23.000Z,5128581,New York,US,40.714272,40.714272,20,31,258.15,263.75,Clouds,few clouds,250,5.1
2019-02-06T19:05:13.000Z,5128581,New York,US,40.714272,40.714272,90,59,278.15,280.95,Clouds,overcast clouds,140,4.1
2019-02-06T20:02:42.000Z,5128581,New York,US,40.714272,40.714272,90,53,277.55,280.95,Clouds,overcast clouds,160,5.1
2019-02-22T23:02:38.000Z,5128581,New York,US,40.714272,40.714272,1,41,277.15,280.15,Clear,sky is clear,284,1.3
2017-09-27T18:06:34.000Z,5128581,New York,US,40.714272,40.714272,40,62,300.15,304.15,Clouds,scattered clouds,0,2.6
2017-09-27T19:03:06.000Z,5128581,New York,US,40.714272,40.714272,1,62,300.15,304.15,Clear,sky is clear,0,3.1
2017-10-19T01:05:22.000Z,5128581,New York,US,40.714272,40.714272,1,52,283.15,291.15,Clear,sky is clear,0,1.5
2017-10-19T02:06:27.000Z,5128581,New York,US,40.714272,40.714272,1,52,282.15,291.15,Clear,sky is clear,238.001,1.82
2017-10-22T20:02:25.000Z,5128581,New York,US,40.714272,40.714272,1,33,294.15,299.15,Clear,sky is clear,0,2.1
2019-02-10T11:05:26.000Z,5128581,New York,US,40.714272,40.714272,1,51,263.75,269.25,Clear,sky is clear,280,2.85
2019-02-10T11:05:26.000Z,5128581,New York,US,40.714272,40.714272,1,51,263.75,269.25,Clear,sky is clear,280,2.85
2019-02-19T02:05:12.000Z,5128581,New York,US,40.714272,40.714272,20,54,271.15,273.15,Clouds,few clouds,310,5.7
2019-02-19T03:02:16.000Z,5128581,New York,US,40.714272,40.714272,20,50,270.15,272.15,Clouds,few clouds,310,7.2
2019-02-21T18:05:46.000Z,5128581,New York,US,40.714272,40.714272,20,65,280.15,281.15,Clouds,few clouds,250.501,3.37
2017-05-12T18:09:00.000Z,5128581,New York,US,40.714272,40.714272,75,48,287.15,290.15,Clouds,broken clouds,190,5.1
2017-05-17T11:03:20.000Z,5128581,New York,US,40.714272,40.714272,1,72,282.15,292.15,Clear,sky is clear,188.502,1.7
2017-05-17T12:07:09.000Z,5128581,New York,US,40.714272,40.714272,1,63,284.15,294.15,Clear,sky is clear,188.502,1.7
2017-05-18T05:02:52.000Z,5128581,New York,US,40.714272,40.714272,1,57,294.15,302.15,Clear,sky is clear,217.501,4.02
2017-05-18T06:04:52.000Z,5128581,New York,US,40.714272,40.714272,75,61,291.15,301.15,Clouds,broken clouds,220,4.1
2019-02-22T23:02:38.000Z,5128581,New York,US,40.714272,40.714272,1,41,277.15,280.15,Clear,sky is clear,284,1.3
2019-03-10T07:05:07.000Z,5128581,New York,US,40.714272,40.714272,90,69,276.15,277.15,Clouds,overcast clouds,100.007,4.67
2019-03-10T08:05:48.000Z,5128581,New York,US,40.714272,40.714272,90,98,276.15,277.15,Rain,moderate rain,60,8.7
2019-03-17T16:02:23.000Z,5128581,New York,US,40.714272,40.714272,20,32,276.15,277.15,Clouds,few clouds,270,4.1
2017-10-22T21:05:59.000Z,5128581,New York,US,40.714272,40.714272,1,46,292.15,297.15,Clear,sky is clear,0,1.5
2017-10-29T06:06:23.000Z,5128581,New York,US,40.714272,40.714272,90,88,286.15,292.15,Rain,light rain,155.5,3.67
2017-10-29T07:02:31.000Z,5128581,New York,US,40.714272,40.714272,90,88,288.15,292.15,Rain,light rain,160,4.1
2017-10-30T04:06:42.000Z,5128581,New York,US,40.714272,40.714272,90,93,288.15,291.15,Rain,heavy intensity rain,260,7.2
2017-05-20T01:02:24.000Z,5128581,New York,US,40.714272,40.714272,40,37,297.15,304.15,Clouds,scattered clouds,350,7.2
2017-05-20T02:05:53.000Z,5128581,New York,US,40.714272,40.714272,5,47,295.15,302.15,Rain,light rain,30,5.1
2017-05-24T05:02:47.000Z,5128581,New York,US,40.714272,40.714272,1,67,285.15,290.15,Rain,light rain,173.501,1.36
2017-05-24T06:06:08.000Z,5128581,New York,US,40.714272,40.714272,75,55,286.15,290.15,Rain,light rain,173.501,1.36
2019-02-21T18:05:46.000Z,5128581,New York,US,40.714272,40.714272,20,65,280.15,281.15,Clouds,few clouds,250.501,3.37
2019-02-21T10:02:35.000Z,5128581,New York,US,40.714272,40.714272,90,86,273.15,275.15,Snow,light snow,349.001,3.06
2019-02-21T10:02:35.000Z,5128581,New York,US,40.714272,40.714272,90,86,273.15,275.15,Snow,light snow,349.001,3.06
2019-02-26T23:05:28.000Z,5128581,New York,US,40.714272,40.714272,75,76,272.15,275.15,Clouds,broken clouds,314.007,5.4
2019-02-27T00:04:14.000Z,5128581,New York,US,40.714272,40.714272,1,36,272.15,274.15,Clear,sky is clear,314.007,5.4
2019-02-28T16:05:15.000Z,5128581,New York,US,40.714272,40.714272,1,46,272.15,275.15,Clear,sky is clear,351.002,4.51
2019-02-28T16:05:15.000Z,5128581,New York,US,40.714272,40.714272,1,46,272.15,275.15,Clear,sky is clear,351.002,4.51
2019-03-05T15:02:42.000Z,5128581,New York,US,40.714272,40.714272,20,42,268.15,270.15,Clouds,few clouds,260,4.6
2019-03-05T16:04:57.000Z,5128581,New York,US,40.714272,40.714272,1,42,270.15,270.15,Clear,sky is clear,238.501,1.46
2019-03-12T17:05:16.000Z,5128581,New York,US,40.714272,40.714272,40,41,276.15,279.15,Clouds,scattered clouds,330,10.8
2019-03-12T17:05:16.000Z,5128581,New York,US,40.714272,40.714272,40,41,276.15,279.15,Clouds,scattered clouds,330,10.8
2019-03-14T02:02:17.000Z,5128581,New York,US,40.714272,40.714272,90,56,277.15,279.15,Clouds,overcast clouds,160,2.1
2019-03-14T02:02:17.000Z,5128581,New York,US,40.714272,40.714272,90,56,277.15,279.15,Clouds,overcast clouds,160,2.1
2019-03-17T16:02:23.000Z,5128581,New York,US,40.714272,40.714272,20,32,276.15,277.15,Clouds,few clouds,270,4.1
2019-03-24T11:05:26.000Z,5128581,New York,US,40.714272,40.714272,1,34,270.37,277.15,Clear,sky is clear,0,2.1
2019-03-24T12:05:27.000Z,5128581,New York,US,40.714272,40.714272,1,34,272.04,277.59,Clear,sky is clear,0,3.1
2019-03-28T01:05:25.000Z,5128581,New York,US,40.714272,40.714272,1,59,274.82,277.15,Rain,very heavy rain,130,4.1
2019-03-28T02:02:15.000Z,5128581,New York,US,40.714272,40.714272,1,59,273.71,277.04,Rain,very heavy rain,190,3.1
2019-04-11T03:01:43.000Z,5128581,New York,US,40.714272,40.714272,1,42,278.71,282.59,Clear,clear sky,360,4.1
2019-04-11T04:01:42.000Z,5128581,New York,US,40.714272,40.714272,1,45,278.15,281.48,Clear,clear sky,360,3.6
2019-03-15T09:05:49.000Z,5128581,New York,US,40.714272,40.714272,1,81,280.15,284.15,Clear,sky is clear,193.001,5.47
2019-03-15T10:02:27.000Z,5128581,New York,US,40.714272,40.714272,1,81,278.15,285.15,Clear,sky is clear,193.001,5.47
2019-03-19T08:04:39.000Z,5128581,New York,US,40.714272,40.714272,1,47,272.15,277.15,Clear,sky is clear,0,2.1
2019-03-19T08:04:39.000Z,5128581,New York,US,40.714272,40.714272,1,47,272.15,277.15,Clear,sky is clear,0,2.1
2019-04-11T04:01:42.000Z,5128581,New York,US,40.714272,40.714272,1,45,278.15,281.48,Clear,clear sky,360,3.6
2019-04-22T05:01:48.000Z,5128581,New York,US,40.714272,40.714272,1,76,283.15,286.48,Clear,clear sky,10.92,1.87
2019-04-22T06:01:52.000Z,5128581,New York,US,40.714272,40.714272,75,76,283.15,286.48,Clouds,broken clouds,60,1.5
2019-04-27T20:01:49.000Z,5128581,New York,US,40.714272,40.714272,40,31,283.71,290.37,Rain,light rain,290,9.8
2019-04-27T21:01:50.000Z,5128581,New York,US,40.714272,40.714272,40,29,284.26,290.37,Clouds,scattered clouds,300,11.3
2019-04-27T21:01:50.000Z,5128581,New York,US,40.714272,40.714272,40,29,284.26,290.37,Clouds,scattered clouds,300,11.3
2019-05-19T17:02:03.000Z,5128581,New York,US,40.714272,40.714272,1,57,294.15,301.48,Rain,light rain,160,5.1
2019-05-19T18:02:13.000Z,5128581,New York,US,40.714272,40.714272,1,57,293.71,303.71,Clear,clear sky,160,4.6
2019-06-01T12:01:50.000Z,5128581,New York,US,40.714272,40.714272,75,68,289.82,293.71,Clouds,broken clouds,30,3.1
2019-06-01T13:01:47.000Z,5128581,New York,US,40.714272,40.714272,75,64,290.93,294.26,Clouds,broken clouds,352.657,1.01
2019-06-01T13:01:47.000Z,5128581,New York,US,40.714272,40.714272,75,64,290.93,294.26,Clouds,broken clouds,352.657,1.01
2016-10-08T04:57:57.000Z,5128581,New York,US,40.714272,40.714272,32,100,285.863,285.863,Clouds,scattered clouds,74.001,2.63
2016-10-10T14:52:05.000Z,5128581,New York,US,40.714272,40.714272,0,86,285.25,285.25,Clear,Sky is Clear,351.501,5.92
2017-10-30T05:02:28.000Z,5128581,New York,US,40.714272,40.714272,20,87,286.15,290.15,Clouds,few clouds,0,2.1
2017-11-04T02:05:42.000Z,5128581,New York,US,40.714272,40.714272,1,54,284.15,287.15,Clear,sky is clear,320,3.1
2017-11-04T03:02:11.000Z,5128581,New York,US,40.714272,40.714272,1,54,283.15,286.15,Clear,sky is clear,348.004,4.72
2017-11-13T22:06:13.000Z,5128581,New York,US,40.714272,40.714272,90,65,279.15,282.15,Clouds,overcast clouds,19.5005,2.84
2017-05-26T04:06:30.000Z,5128581,New York,US,40.714272,40.714272,90,93,286.15,288.15,Thunderstorm,proximity thunderstorm,10,7.2
2017-05-26T05:02:43.000Z,5128581,New York,US,40.714272,40.714272,90,93,286.15,288.15,Rain,heavy intensity rain,20,7.2
2017-06-12T01:02:39.000Z,5128581,New York,US,40.714272,40.714272,1,37,301.15,306.15,Clear,sky is clear,270,2.1
2017-06-12T02:05:42.000Z,5128581,New York,US,40.714272,40.714272,1,39,295.15,305.15,Clear,sky is clear,270,2.1
2017-06-12T15:02:28.000Z,5128581,New York,US,40.714272,40.714272,1,40,300.15,304.15,Clear,sky is clear,300,2.6
2017-11-13T23:03:13.000Z,5128581,New York,US,40.714272,40.714272,1,70,276.15,280.15,Clear,sky is clear,0,1.5
2017-11-18T02:02:37.000Z,5128581,New York,US,40.714272,40.714272,1,38,271.15,279.15,Clear,sky is clear,310,3.1
2017-11-18T03:06:47.000Z,5128581,New York,US,40.714272,40.714272,20,35,271.15,279.15,Clouds,few clouds,290,5.1
